completion_time,trial,condition,distance,shift_x,shift_y,start_x,start_y,cursor_endpoint_x,cursor_endpoint_y,target_x,target_y,target_to_endpoint_x,target_to_endpoint_y
517.0,53,53,33,105,-105,585,435,632,437,618,435,14,2
868.0,54,230,262,-105,-105,375,435,567,441,637,435,-70,6
636.0,55,297,462,105,-105,585,435,993,428,1047,435,-54,-7
498.0,56,96,69,105,-105,585,435,674,434,654,435,20,-1
636.0,57,224,262,-105,105,375,645,616,660,637,645,-21,15
369.0,58,120,119,105,105,585,645,749,648,704,645,45,3
888.0,59,346,583,-105,105,375,645,824,648,958,645,-134,3
401.0,60,60,33,-105,105,375,645,404,649,408,645,-4,4
465.0,61,174,183,105,-105,585,435,782,426,768,435,14,-9
620.0,62,245,355,105,105,585,645,889,643,940,645,-51,-2
200.0,63,11,12,105,-105,585,435,598,435,597,435,1,0
184.0,64,71,33,-105,-105,375,435,412,436,408,435,4,1
552.0,65,313,462,-105,-105,375,435,734,437,837,435,-103,2
620.0,66,348,583,-105,105,375,645,906,632,958,645,-52,-13
567.0,67,314,462,-105,-105,375,435,785,442,837,435,-52,7
635.0,68,283,462,105,105,585,645,1033,638,1047,645,-14,-7
550.0,69,231,262,-105,-105,375,435,692,432,637,435,55,-3
351.0,70,75,33,-105,-105,375,435,398,436,408,435,-10,1
601.0,71,208,262,105,105,585,645,890,644,847,645,43,-1
319.0,72,72,33,-105,-105,375,435,420,434,408,435,12,-1
416.0,73,216,262,105,-105,585,435,854,435,847,435,7,0
467.0,74,193,183,-105,-105,375,435,544,437,558,435,-14,2
567.0,75,266,355,-105,105,375,645,737,640,730,645,7,-5
701.0,76,250,355,105,-105,585,435,888,433,940,435,-52,-2
468.0,77,197,183,-105,-105,375,435,536,433,558,435,-22,-2
767.0,78,271,355,-105,-105,375,435,688,443,730,435,-42,8
670.0,79,215,262,105,-105,585,435,864,435,847,435,17,0
714.0,80,328,583,105,105,585,645,1181,651,1168,645,13,6
518.0,81,257,355,105,-105,585,435,932,440,940,435,-8,5
534.0,82,41,33,105,105,585,645,604,646,618,645,-14,1
817.0,83,351,583,-105,-105,375,435,827,427,958,435,-131,-8
317.0,84,84,69,105,105,585,645,662,653,654,645,8,8
364.0,85,135,119,105,-105,585,435,707,436,704,435,3,1
286.0,86,86,69,105,105,585,645,660,643,654,645,6,-2
151.0,87,65,33,-105,105,375,645,412,646,408,645,4,1
202.0,88,88,69,105,105,585,645,659,645,654,645,5,0
265.0,89,85,69,105,105,585,645,653,645,654,645,-1,0
400.0,90,236,262,-105,-105,375,435,590,441,637,435,-47,6
218.0,91,16,12,105,-105,585,435,602,437,597,435,5,2
365.0,92,226,262,-105,105,375,645,583,635,637,645,-54,-10
633.0,93,268,355,-105,105,375,645,674,653,730,645,-56,8
368.0,94,94,69,105,-105,585,435,685,433,654,435,31,-2
967.0,95,330,583,105,-105,585,435,1153,430,1168,435,-15,-5
752.0,96,170,183,105,-105,585,435,761,440,768,435,-7,5
801.0,97,319,462,-105,-105,375,435,821,444,837,435,-16,9
451.0,98,129,119,105,105,585,645,712,644,704,645,8,-1
282.0,99,43,33,105,105,585,645,616,645,618,645,-2,0
638.0,100,334,583,105,-105,585,435,1114,434,1168,435,-54,-1
632.0,101,279,355,-105,-105,375,435,683,448,730,435,-47,13
400.0,102,223,262,-105,105,375,645,658,653,637,645,21,8
435.0,103,200,262,105,105,585,645,874,647,847,645,27,2
302.0,104,186,183,-105,105,375,645,551,651,558,645,-7,6
249.0,105,34,12,-105,-105,375,435,392,433,387,435,5,-2
235.0,106,3,12,105,105,585,645,592,644,597,645,-5,-1
885.0,107,141,119,-105,105,375,645,473,637,494,645,-21,-8
316.0,108,118,69,-105,-105,375,435,442,428,444,435,-2,-7
386.0,109,255,355,105,-105,585,435,895,440,940,435,-45,5
667.0,110,345,583,-105,105,375,645,903,646,958,645,-55,1
401.0,111,267,355,-105,105,375,645,678,651,730,645,-52,6
400.0,112,173,183,105,-105,585,435,767,448,768,435,-1,13
433.0,113,82,69,105,105,585,645,675,647,654,645,21,2
483.0,114,39,12,-105,-105,375,435,383,437,387,435,-4,2
416.0,115,158,119,-105,-105,375,435,480,443,494,435,-14,8
300.0,116,176,183,105,-105,585,435,754,430,768,435,-14,-5
234.0,117,69,33,-105,105,375,645,414,643,408,645,6,-2
1070.0,118,298,462,105,-105,585,435,1027,425,1047,435,-20,-10
363.0,119,56,33,105,-105,585,435,623,435,618,435,5,0
767.0,120,241,355,105,105,585,645,911,648,940,645,-29,3
632.0,121,325,583,105,105,585,645,1226,646,1168,645,58,1
566.0,122,243,355,105,105,585,645,955,648,940,645,15,3
553.0,123,220,262,-105,105,375,645,671,649,637,645,34,4
449.0,124,87,69,105,105,585,645,645,638,654,645,-9,-7
583.0,125,125,119,105,105,585,645,734,650,704,645,30,5
567.0,126,180,183,-105,105,375,645,519,641,558,645,-39,-4
719.0,127,253,355,105,-105,585,435,900,440,940,435,-40,5
635.0,128,101,69,-105,105,375,645,475,636,444,645,31,-9
598.0,129,64,33,-105,105,375,645,419,642,408,645,11,-3
484.0,130,242,355,105,105,585,645,1001,645,940,645,61,0
402.0,131,131,119,105,-105,585,435,709,435,704,435,5,0
570.0,132,323,583,105,105,585,645,1007,635,1168,645,-161,-10
585.0,133,322,583,105,105,585,645,1179,641,1168,645,11,-4
468.0,134,15,12,105,-105,585,435,595,436,597,435,-2,1
416.0,135,92,69,105,-105,585,435,651,437,654,435,-3,2
316.0,136,25,12,-105,105,375,645,392,646,387,645,5,1
600.0,137,83,69,105,105,585,645,631,641,654,645,-23,-4
567.0,138,350,583,-105,-105,375,435,890,402,958,435,-68,-33
551.0,139,270,355,-105,-105,375,435,771,432,730,435,41,-3
248.0,140,113,69,-105,-105,375,435,466,434,444,435,22,-1
285.0,141,155,119,-105,-105,375,435,543,434,494,435,49,-1
501.0,142,145,119,-105,105,375,645,499,653,494,645,5,8
299.0,143,138,119,105,-105,585,435,688,434,704,435,-16,-1
252.0,144,18,12,105,-105,585,435,601,439,597,435,4,4
235.0,145,1,12,105,105,585,645,598,644,597,645,1,-1
836.0,146,357,583,-105,-105,375,435,905,431,958,435,-53,-4
219.0,147,45,33,105,105,585,645,633,640,618,645,15,-5
283.0,148,218,262,105,-105,585,435,829,440,847,435,-18,5
452.0,149,347,583,-105,105,375,645,919,611,958,645,-39,-34
233.0,150,143,119,-105,105,375,645,486,646,494,645,-8,1
233.0,151,191,183,-105,-105,375,435,552,434,558,435,-6,-1
333.0,152,152,119,-105,-105,375,435,526,446,494,435,32,11
452.0,153,289,462,105,105,585,645,1037,649,1047,645,-10,4
648.0,154,154,119,-105,-105,375,435,473,448,494,435,-21,13
332.0,155,2,12,105,105,585,645,601,644,597,645,4,-1
401.0,156,104,69,-105,105,375,645,443,640,444,645,-1,-5
552.0,157,171,183,105,-105,585,435,774,428,768,435,6,-7
234.0,158,28,12,-105,105,375,645,382,646,387,645,-5,1
584.0,159,331,583,105,-105,585,435,1175,411,1168,435,7,-24
518.0,160,175,183,105,-105,585,435,770,445,768,435,2,10
569.0,161,214,262,105,-105,585,435,870,431,847,435,23,-4
635.0,162,333,583,105,-105,585,435,1190,429,1168,435,22,-6
666.0,163,235,262,-105,-105,375,435,593,439,637,435,-44,4
400.0,164,164,183,105,105,585,645,792,650,768,645,24,5
354.0,165,292,462,105,-105,585,435,974,420,1047,435,-73,-15
863.0,166,198,183,-105,-105,375,435,561,443,558,435,3,8
551.0,167,116,69,-105,-105,375,435,454,429,444,435,10,-6
501.0,168,177,183,105,-105,585,435,828,435,768,435,60,0
716.0,169,263,355,-105,105,375,645,674,634,730,645,-56,-11
233.0,170,32,12,-105,-105,375,435,385,436,387,435,-2,1
381.0,171,326,583,105,105,585,645,1081,652,1168,645,-87,7
467.0,172,249,355,105,105,585,645,905,650,940,645,-35,5
485.0,173,259,355,105,-105,585,435,918,442,940,435,-22,7
383.0,174,278,355,-105,-105,375,435,731,442,730,435,1,7
234.0,175,31,12,-105,-105,375,435,383,433,387,435,-4,-2
233.0,176,147,119,-105,105,375,645,475,644,494,645,-19,-1
181.0,177,89,69,105,105,585,645,655,637,654,645,1,-8
201.0,178,42,33,105,105,585,645,621,643,618,645,3,-2
246.0,179,81,69,105,105,585,645,655,646,654,645,1,1
368.0,180,272,355,-105,-105,375,435,649,437,730,435,-81,2
349.0,181,62,33,-105,105,375,645,403,646,408,645,-5,1
550.0,182,183,183,-105,105,375,645,526,648,558,645,-32,3
866.0,183,340,583,-105,105,375,645,903,649,958,645,-55,4
701.0,184,148,119,-105,105,375,645,495,642,494,645,1,-3
267.0,185,8,12,105,105,585,645,594,647,597,645,-3,2
484.0,186,185,183,-105,105,375,645,540,646,558,645,-18,1
318.0,187,153,119,-105,-105,375,435,526,435,494,435,32,0
267.0,188,188,183,-105,105,375,645,542,632,558,645,-16,-13
250.0,189,189,183,-105,105,375,645,563,651,558,645,5,6
433.0,190,260,355,-105,105,375,645,699,650,730,645,-31,5
250.0,191,105,69,-105,105,375,645,441,642,444,645,-3,-3
253.0,192,192,183,-105,-105,375,435,528,435,558,435,-30,0
203.0,193,14,12,105,-105,585,435,600,437,597,435,3,2
250.0,194,194,183,-105,-105,375,435,519,441,558,435,-39,6
585.0,195,332,583,105,-105,585,435,1238,434,1168,435,70,-1
201.0,196,4,12,105,105,585,645,600,648,597,645,3,3
433.0,197,269,355,-105,105,375,645,771,650,730,645,41,5
250.0,198,123,119,105,105,585,645,750,647,704,645,46,2
317.0,199,199,183,-105,-105,375,435,556,426,558,435,-2,-9
270.0,200,103,69,-105,105,375,645,451,641,444,645,7,-4
317.0,201,201,262,105,105,585,645,887,656,847,645,40,11
268.0,202,136,119,105,-105,585,435,684,438,704,435,-20,3
316.0,203,209,262,105,105,585,645,827,641,847,645,-20,-4
300.0,204,291,462,105,-105,585,435,942,438,1047,435,-105,3
284.0,205,205,262,105,105,585,645,841,653,847,645,-6,8
251.0,206,206,262,105,105,585,645,821,639,847,645,-26,-6
234.0,207,110,69,-105,-105,375,435,444,433,444,435,0,-2
268.0,208,74,33,-105,-105,375,435,403,432,408,435,-5,-3
433.0,209,265,355,-105,105,375,645,701,656,730,645,-29,11
315.0,210,317,462,-105,-105,375,435,745,433,837,435,-92,-2
250.0,211,211,262,105,-105,585,435,829,443,847,435,-18,8
302.0,212,212,262,105,-105,585,435,866,438,847,435,19,3
285.0,213,213,262,105,-105,585,435,889,441,847,435,42,6
233.0,214,106,69,-105,105,375,645,442,645,444,645,-2,0
300.0,215,302,462,-105,105,375,645,812,642,837,645,-25,-3
316.0,216,73,33,-105,-105,375,435,401,437,408,435,-7,2
466.0,217,288,462,105,105,585,645,1128,671,1047,645,81,26
369.0,218,303,462,-105,105,375,645,764,654,837,645,-73,9
249.0,219,219,262,105,-105,585,435,894,448,847,435,47,13
299.0,220,280,462,105,105,585,645,1018,640,1047,645,-29,-5
700.0,221,338,583,105,-105,585,435,1039,422,1168,435,-129,-13
534.0,222,102,69,-105,105,375,645,448,651,444,645,4,6
767.0,223,166,183,105,105,585,645,799,654,768,645,31,9
252.0,224,6,12,105,105,585,645,597,645,597,645,0,0
567.0,225,221,262,-105,105,375,645,610,649,637,645,-27,4
785.0,226,349,583,-105,105,375,645,836,633,958,645,-122,-12
651.0,227,196,183,-105,-105,375,435,559,435,558,435,1,0
749.0,228,228,262,-105,105,375,645,658,650,637,645,21,5
684.0,229,195,183,-105,-105,375,435,574,435,558,435,16,0
649.0,230,238,262,-105,-105,375,435,615,441,637,435,-22,6
465.0,231,50,33,105,-105,585,435,618,433,618,435,0,-2
517.0,232,111,69,-105,-105,375,435,431,436,444,435,-13,1
287.0,233,27,12,-105,105,375,645,392,643,387,645,5,-2
584.0,234,168,183,105,105,585,645,795,655,768,645,27,10
318.0,235,7,12,105,105,585,645,597,640,597,645,0,-5
200.0,236,90,69,105,-105,585,435,680,433,654,435,26,-2
583.0,237,251,355,105,-105,585,435,940,434,940,435,0,-1
501.0,238,98,69,105,-105,585,435,658,440,654,435,4,5
535.0,239,239,262,-105,-105,375,435,641,453,637,435,4,18
516.0,240,157,119,-105,-105,375,435,530,434,494,435,36,-1
568.0,241,300,462,-105,105,375,645,775,652,837,645,-62,7
453.0,242,54,33,105,-105,585,435,612,436,618,435,-6,1
783.0,243,306,462,-105,105,375,645,853,638,837,645,16,-7
350.0,244,37,12,-105,-105,375,435,383,436,387,435,-4,1
520.0,245,165,183,105,105,585,645,786,643,768,645,18,-2
617.0,246,344,583,-105,105,375,645,885,657,958,645,-73,12
968.0,247,151,119,-105,-105,375,435,520,426,494,435,26,-9
849.0,248,248,355,105,105,585,645,995,658,940,645,55,13
1149.0,249,356,583,-105,-105,375,435,1147,431,958,435,189,-4
702.0,250,227,262,-105,105,375,645,576,637,637,645,-61,-8
281.0,251,38,12,-105,-105,375,435,387,437,387,435,0,2
501.0,252,252,355,105,-105,585,435,864,426,940,435,-76,-9
201.0,253,36,12,-105,-105,375,435,390,435,387,435,3,0
483.0,254,254,355,105,-105,585,435,986,440,940,435,46,5
301.0,255,258,355,105,-105,585,435,874,441,940,435,-66,6
482.0,256,22,12,-105,105,375,645,390,644,387,645,3,-1
366.0,257,130,119,105,-105,585,435,733,427,704,435,29,-8
434.0,258,225,262,-105,105,375,645,633,643,637,645,-4,-2
331.0,259,146,119,-105,105,375,645,512,652,494,645,18,7
633.0,260,190,183,-105,-105,375,435,514,431,558,435,-44,-4
600.0,261,124,119,105,105,585,645,705,651,704,645,1,6
584.0,262,247,355,105,105,585,645,937,637,940,645,-3,-8
468.0,263,9,12,105,105,585,645,602,647,597,645,5,2
264.0,264,17,12,105,-105,585,435,597,436,597,435,0,1
533.0,265,114,69,-105,-105,375,435,421,428,444,435,-23,-7
369.0,266,261,355,-105,105,375,645,690,651,730,645,-40,6
533.0,267,359,583,-105,-105,375,435,816,418,958,435,-142,-17
283.0,268,127,119,105,105,585,645,736,633,704,645,32,-12
285.0,269,79,33,-105,-105,375,435,416,436,408,435,8,1
216.0,270,150,119,-105,-105,375,435,516,434,494,435,22,-1
186.0,271,78,33,-105,-105,375,435,410,433,408,435,2,-2
199.0,272,46,33,105,105,585,645,631,642,618,645,13,-3
368.0,273,273,355,-105,-105,375,435,710,424,730,435,-20,-11
316.0,274,274,355,-105,-105,375,435,718,427,730,435,-12,-8
234.0,275,61,33,-105,105,375,645,421,643,408,645,13,-2
384.0,276,276,355,-105,-105,375,435,731,422,730,435,1,-13
318.0,277,277,355,-105,-105,375,435,647,463,730,435,-83,28
281.0,278,97,69,105,-105,585,435,676,440,654,435,22,5
567.0,279,311,462,-105,-105,375,435,832,426,837,435,-5,-9
683.0,280,337,583,105,-105,585,435,1131,424,1168,435,-37,-11
316.0,281,33,12,-105,-105,375,435,390,436,387,435,3,1
565.0,282,178,183,105,-105,585,435,857,421,768,435,89,-14
266.0,283,68,33,-105,105,375,645,403,644,408,645,-5,-1
533.0,284,222,262,-105,105,375,645,609,651,637,645,-28,6
436.0,285,172,183,105,-105,585,435,779,421,768,435,11,-14
434.0,286,119,69,-105,-105,375,435,437,438,444,435,-7,3
484.0,287,40,33,105,105,585,645,624,647,618,645,6,2
582.0,288,262,355,-105,105,375,645,716,642,730,645,-14,-3
287.0,289,20,12,-105,105,375,645,389,644,387,645,2,-1
417.0,290,210,262,105,-105,585,435,874,430,847,435,27,-5
400.0,291,240,355,105,105,585,645,986,638,940,645,46,-7
251.0,292,139,119,105,-105,585,435,702,434,704,435,-2,-1
250.0,293,51,33,105,-105,585,435,621,435,618,435,3,0
567.0,294,341,583,-105,105,375,645,823,639,958,645,-135,-6
502.0,295,182,183,-105,105,375,645,563,648,558,645,5,3
532.0,296,296,462,105,-105,585,435,1004,429,1047,435,-43,-6
515.0,297,237,262,-105,-105,375,435,585,436,637,435,-52,1
667.0,298,287,462,105,105,585,645,1120,637,1047,645,73,-8
634.0,299,299,462,105,-105,585,435,1015,443,1047,435,-32,8
284.0,300,10,12,105,-105,585,435,598,436,597,435,1,1
567.0,301,204,262,105,105,585,645,874,639,847,645,27,-6
500.0,302,312,462,-105,-105,375,435,792,471,837,435,-45,36
535.0,303,281,462,105,105,585,645,1046,635,1047,645,-1,-10
402.0,304,181,183,-105,105,375,645,605,661,558,645,47,16
485.0,305,305,462,-105,105,375,645,880,648,837,645,43,3
285.0,306,91,69,105,-105,585,435,639,433,654,435,-15,-2
483.0,307,307,462,-105,105,375,645,829,645,837,645,-8,0
633.0,308,308,462,-105,105,375,645,803,631,837,645,-34,-14
651.0,309,309,462,-105,105,375,645,861,644,837,645,24,-1
402.0,310,117,69,-105,-105,375,435,448,431,444,435,4,-4
767.0,311,324,583,105,105,585,645,1190,645,1168,645,22,0
650.0,312,275,355,-105,-105,375,435,749,454,730,435,19,19
487.0,313,217,262,105,-105,585,435,876,435,847,435,29,0
413.0,314,67,33,-105,105,375,645,410,643,408,645,2,-2
617.0,315,285,462,105,105,585,645,1070,654,1047,645,23,9
252.0,316,52,33,105,-105,585,435,622,436,618,435,4,1
267.0,317,108,69,-105,105,375,645,457,645,444,645,13,0
315.0,318,207,262,105,105,585,645,885,646,847,645,38,1
233.0,319,115,69,-105,-105,375,435,439,439,444,435,-5,4
216.0,320,149,119,-105,105,375,645,504,648,494,645,10,3
367.0,321,321,583,105,105,585,645,1032,640,1168,645,-136,-5
350.0,322,233,262,-105,-105,375,435,639,462,637,435,2,27
350.0,323,76,33,-105,-105,375,435,423,435,408,435,15,0
599.0,324,290,462,105,-105,585,435,992,440,1047,435,-55,5
468.0,325,57,33,105,-105,585,435,614,434,618,435,-4,-1
583.0,326,329,583,105,105,585,645,1183,640,1168,645,15,-5
633.0,327,327,583,105,105,585,645,1206,649,1168,645,38,4
436.0,328,47,33,105,105,585,645,613,647,618,645,-5,2
582.0,329,354,583,-105,-105,375,435,836,437,958,435,-122,2
270.0,330,59,33,105,-105,585,435,618,432,618,435,0,-3
515.0,331,58,33,105,-105,585,435,623,437,618,435,5,2
349.0,332,70,33,-105,-105,375,435,421,434,408,435,13,-1
401.0,333,126,119,105,105,585,645,741,646,704,645,37,1
632.0,334,343,583,-105,105,375,645,886,655,958,645,-72,10
515.0,335,335,583,105,-105,585,435,1117,426,1168,435,-51,-9
297.0,336,100,69,-105,105,375,645,440,652,444,645,-4,7
353.0,337,140,119,-105,105,375,645,537,658,494,645,43,13
334.0,338,161,183,105,105,585,645,820,642,768,645,52,-3
417.0,339,339,583,105,-105,585,435,1099,427,1168,435,-69,-8
599.0,340,342,583,-105,105,375,645,969,611,958,645,11,-34
516.0,341,294,462,105,-105,585,435,1011,437,1047,435,-36,2
435.0,342,159,119,-105,-105,375,435,487,442,494,435,-7,7
650.0,343,315,462,-105,-105,375,435,741,416,837,435,-96,-19
351.0,344,49,33,105,105,585,645,617,651,618,645,-1,6
448.0,345,310,462,-105,-105,375,435,760,424,837,435,-77,-11
317.0,346,232,262,-105,-105,375,435,723,438,637,435,86,3
318.0,347,133,119,105,-105,585,435,695,436,704,435,-9,1
218.0,348,77,33,-105,-105,375,435,416,436,408,435,8,1
315.0,349,134,119,105,-105,585,435,679,433,704,435,-25,-2
530.0,350,122,119,105,105,585,645,739,647,704,645,35,2
602.0,351,109,69,-105,105,375,645,456,650,444,645,12,5
717.0,352,244,355,105,105,585,645,949,652,940,645,9,7
784.0,353,353,583,-105,-105,375,435,963,434,958,435,5,-1
683.0,354,246,355,105,105,585,645,937,656,940,645,-3,11
634.0,355,355,583,-105,-105,375,435,932,431,958,435,-26,-4
800.0,356,304,462,-105,105,375,645,789,644,837,645,-48,-1
685.0,357,163,183,105,105,585,645,785,646,768,645,17,1
665.0,358,358,583,-105,-105,375,435,885,434,958,435,-73,-1
533.0,359,121,119,105,105,585,645,700,655,704,645,-4,10
